1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO,
"2016","21218CLVRL2701L","110000496419","CLOVERLAND FARMS DAIRY","2701 LOCH RAVEN RD","BALTIMORE","BALTIMORE (CITY)","MD","21218","","","39.32101","-76.60413","NAD83","TWO FARMS INC","003076650","TWO FARMS INC","NO","311","Food","","","","","","","311511","","","","","","1316215258031","NITRIC ACID","NO","007697372","152686","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40897.2","0","40897.2","","PRODUCTION","1.13"
"2016","21218CLVRL2701L","110000496419","CLOVERLAND FARMS DAIRY","2701 LOCH RAVEN RD","BALTIMORE","BALTIMORE (CITY)","MD","21218","","","39.32101","-76.60413","NAD83","TWO FARMS INC","003076650","TWO FARMS INC","NO","311","Food","","","","","","","311511","","","","","","1316215258029","NITRATE COMPOUNDS","NO","N511","649616","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION","1.13"
"2016","21701MCCRM7202M","110000340346","MCCORMICK PAINT WORKS CO","7202 MCCKINNEY CIR","FREDERICK","FREDERICK","MD","21701","","","39.3614","-77.41773","NAD83","MCCORMICK PAINT WORKS CO","003248275","MCCORMICK PAINT WORKS CO","NO","325","Chemicals","","","","","","","325510","","","","","","1316215653027","ETHYLENE GLYCOL","NO","000107211","24257","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2016","21130PRRYM900CH","110000499559","PERRYMAN GENERATING STATION","900 CHELSEA RD","PERRYMAN","HARFORD","MD","21130","","","39.4422","-76.2208","NAD83","EXELON CORP","001807150","EXELON CORP","NO","2211","Electric Utilities","","","","","","","221112","","","","","","1316215224585","NAPHTHALENE","NO","000091203","13326","YES","TRI","NO","0","YES","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2016","21130PRRYM900CH","110000499559","PERRYMAN GENERATING STATION","900 CHELSEA RD","PERRYMAN","HARFORD","MD","21130","","","39.4422","-76.2208","NAD83","EXELON CORP","001807150","EXELON CORP","NO","2211","Electric Utilities","","","","","","","221112","","","","","","1316215224573","POLYCYCLIC AROMATIC COMPOUNDS","NO","N590","649749","YES","PBT","NO","0","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","0",".1","0",".1","0","0","0","0","0","0","0","0","0","0","0",".1",".1","","PRODUCTION",".41"
"2016","21130PRRYM900CH","110000499559","PERRYMAN GENERATING STATION","900 CHELSEA RD","PERRYMAN","HARFORD","MD","21130","","","39.4422","-76.2208","NAD83","EXELON CORP","001807150","EXELON CORP","NO","2211","Electric Utilities","","","","","","","221112","","","","","","1316215224561","AMMONIA","NO","007664417","152389","NO","TRI","NO","0","NO","R","Pounds","10","13000","0","0","0","0","0","0","0","0","0","0","0","0","13010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","13021","0","0","13010","0","11","0","0","0","0","0","0","13021","","PRODUCTION",".41"
"2016","21795CSHWBRTE68","110000340532","REDLAND BRICK INC CUSHWA PLANT","15718 CLEAR SPRING RD","WILLIAMSPORT","WASHINGTON","MD","21795","","","39.6054","-77.82408","NAD83","BELDEN HOLDING & ACQUISITION INC","004468690","THE BELDEN BRICK CO","NO","327","Nonmetallic Mineral Product","","","","","","","327120","","","","","","1316215437765","BARIUM COMPOUNDS","NO","N040","649426","NO","TRI","NO","3","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2016","21795CSHWBRTE68","110000340532","REDLAND BRICK INC CUSHWA PLANT","15718 CLEAR SPRING RD","WILLIAMSPORT","WASHINGTON","MD","21795","","","39.6054","-77.82408","NAD83","BELDEN HOLDING & ACQUISITION INC","004468690","THE BELDEN BRICK CO","NO","327","Nonmetallic Mineral Product","","","","","","","327120","","","","","","1316215437777","HYDROGEN FLUORIDE","NO","007664393","152371","YES","TRI","NO","0","NO","R","Pounds","0","298.24","0","0","0","0","0","0","0","0","0","0","0","0","298.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","298.24","0","0","298.24","0","0","0","0","0","0","36982","0","37280.24","","PRODUCTION",".89"
"2016","21835STRNSRFD1X","110000340685","VALLEY PROTEINS INC-LINKWOOD FACILITY","5420 LINKWOOD RD","LINKWOOD","DORCHESTER","MD","21835","","","38.555934","-75.935505","NAD83","VALLEY PROTEINS INC","003063401","VALLEY PROTEINS INC","NO","311","Food","","","","","","","311613","","","","","","1316214942029","CHLORINE DIOXIDE","NO","010049044","167296","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","16364","16364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16364","0","0","16364","0","0","0","0","0","0","0","0","16364","","ACTIVITY","1"
"2016","21835STRNSRFD1X","110000340685","VALLEY PROTEINS INC-LINKWOOD FACILITY","5420 LINKWOOD RD","LINKWOOD","DORCHESTER","MD","21835","","","38.555934","-75.935505","NAD83","VALLEY PROTEINS INC","003063401","VALLEY PROTEINS INC","NO","311","Food","","","","","","","311613","","","","","","1316214942031","HYDROGEN SULFIDE","NO","007783064","154518","YES","TRI","NO","0","NO","R","Pounds","192717","0","0","0","0","0","0","0","0","0","0","0","0","0","192717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","192717","0","0","192717","0","0","0","0","0","0","0","0","192717","","ACTIVITY",".58"
